loan_id,customer_income,credit_score,loan_amount,interest_rate,employment_status,current_balance
2311,131834,632,20945,0.10198215328236085,Employed,9146
2312,100792,773,5255,0.1481665646230828,Employed,47652
2313,95441,582,16019,0.07654601742764651,Employed,6290
2314,114555,371,20487,0.20845437754925125,Employed,25549
2315,103698,562,46797,0.20020006190126738,Employed,15844
2316,147248,311,24346,0.06196417663247195,Self-Employed,29882
2317,35415,440,40050,0.13204254099965906,Employed,41919
2318,66159,316,13744,0.2004621086640167,Employed,1028
2319,73925,362,29756,0.10421249684275126,Employed,19244
2320,35951,552,22861,0.16928350099790096,Self-Employed,8934
2321,117388,764,30146,0.041046886720666,Employed,30845
2322,38007,675,47687,0.16391152731644995,Employed,36340
2323,71832,819,26976,0.06358365560013354,Unemployed,49049
2324,88596,389,5591,0.21272833152517928,Employed,41819
2325,60523,474,11277,0.10819888198770526,Unemployed,21398
2326,118861,375,7260,0.09194184980020306,Employed,31061
2327,116740,699,48907,0.2149955748765267,Employed,3127
2328,45524,370,5347,0.04103168507579824,Employed,11083
2329,49282,479,29741,0.11725393585355585,Employed,20091
2330,53930,423,42211,0.1114007789265069,Employed,10933
2331,30077,680,48856,0.09265608233490119,Employed,16877
2332,135881,592,46542,0.23058595304032495,Employed,35581
2333,50611,494,11869,0.1952042465736789,Self-Employed,13519
2334,46984,527,33082,0.04406309612222653,Employed,8816
2335,44060,730,27080,0.1872312388756899,Employed,9351
2336,112985,735,33979,0.14600580928833468,Unemployed,16648
2337,114056,760,24422,0.22819093676834742,Employed,45002
2338,73303,320,40613,0.09884803581663885,Employed,28461
2339,89207,363,27993,0.15631563991410824,Employed,42264
2340,105046,464,17386,0.14016616044301694,Employed,45901
2341,59287,326,39033,0.13770339937007325,Employed,42359
2342,123709,610,17938,0.1303431878937868,Employed,45480
2343,69711,584,16159,0.07523848461710188,Employed,40017
2344,41954,580,7274,0.19625618294832642,Employed,16441
2345,103340,463,23854,0.12929392720264352,Employed,40253
2346,102101,523,36815,0.24087358050057325,Employed,10177
2347,101520,445,15482,0.08737785398241078,Employed,35573
2348,117062,329,23961,0.18020364471794903,Employed,22431
2349,132974,344,25044,0.23695775752060386,Self-Employed,22924
2350,48574,770,38836,0.17596083106354035,Self-Employed,35864
2351,39184,333,26975,0.2216800396758268,Employed,13493
2352,49096,726,19706,0.21204581114654134,Employed,6337
2353,97728,520,10974,0.10922589740758085,Unemployed,17035
2354,64016,833,15928,0.16202726678668924,Employed,24318
2355,41246,666,26213,0.06437749475849823,Employed,43305
2356,75558,849,6950,0.1478156941930319,Employed,42190
2357,148721,415,24477,0.08069283379915418,Unemployed,4782
2358,48381,538,15411,0.19362209928953802,Employed,14798
2359,66455,634,26695,0.1461728528162674,Employed,20884
2360,122263,740,22771,0.1204700197789653,Employed,10074
2361,34018,447,9274,0.08913536115673507,Employed,28349
2362,41302,308,40053,0.2497136660050831,Employed,27907
2363,97506,587,12045,0.04577631459468519,Employed,22989
2364,71157,687,34714,0.0395833497259324,Employed,40187
2365,84917,349,39386,0.0777966281086502,Employed,9624
2366,122738,816,48747,0.24363594089812032,Employed,8889
2367,126646,577,13562,0.24543239703039657,Employed,28256
2368,113122,599,32759,0.1740841016498699,Employed,11455
2369,54519,434,17026,0.22362346678540904,Employed,48200
2370,126809,446,45611,0.07707158078497499,Employed,12194
2371,117487,789,36589,0.24384926071885718,Employed,22622
2372,86819,777,47663,0.06141266703070422,Employed,27988
2373,110910,458,36738,0.05224754139996482,Self-Employed,8570
2374,101324,683,31844,0.05468653863440004,Employed,22487
2375,35408,462,28447,0.15608814311996422,Employed,1617
2376,89379,740,29879,0.20181436815797152,Employed,46452
2377,55053,488,16966,0.11066677913241928,Employed,42277
2378,39446,714,22732,0.24513711731294782,Self-Employed,48485
2379,30922,638,10289,0.1255724303860325,Employed,7285
2380,128723,480,25012,0.06309868117010758,Employed,34224
2381,81356,587,23812,0.13251268460095006,Unemployed,1500
2382,40789,486,40801,0.17938817639293678,Employed,29994
2383,127720,437,46628,0.2130896717109633,Employed,37642
2384,96656,429,45581,0.13092902379045046,Employed,24014
2385,74028,493,28092,0.16059350173081685,Employed,5973
2386,94484,615,30105,0.08881583667494775,Unemployed,5774
2387,62154,443,19294,0.1721016358092131,Employed,16519
2388,112870,315,8621,0.2469138276690756,Self-Employed,48117
2389,32336,601,37442,0.040791785969314646,Unemployed,21580
2390,133677,722,26699,0.22503674755513692,Employed,24099
2391,97779,544,7347,0.153702150608855,Employed,47390
2392,49029,406,34486,0.08546170510370599,Employed,38484
2393,89201,387,22110,0.24007573620203673,Employed,43588
2394,62265,428,9923,0.13633794667295776,Employed,49855
2395,132916,640,20611,0.10297185536814484,Employed,14302
2396,142250,303,24199,0.06992947821958506,Employed,4234
2397,146553,626,14066,0.08377948625646565,Self-Employed,7494
2398,73872,709,41047,0.21322678915011736,Employed,15239
2399,76197,605,31754,0.16517020204977648,Employed,5498
2400,85180,524,41575,0.23091403628742954,Self-Employed,45198
2401,53710,647,29260,0.08103305947471288,Employed,6267
2402,59486,620,21991,0.05665048624675832,Employed,13546
2403,101907,480,27553,0.0313392568146298,Employed,25479
2404,101895,685,29174,0.14172964827551865,Employed,37437
2405,94435,407,26957,0.2496275246840374,Employed,10657
2406,70631,830,5634,0.18289235914010057,Employed,23453
2407,131532,709,34881,0.09784681023233213,Employed,35729
2408,50103,595,17771,0.22290888826575778,Unemployed,47708
2409,94772,470,23298,0.20197889851735112,Employed,18259
2410,44382,630,19340,0.03339133653683864,Employed,29645
2411,114291,792,38356,0.20970930571902494,Employed,13093
2412,131195,494,40999,0.09611588659246911,Employed,9734
2413,33756,311,11351,0.06292816220839223,Employed,4516
2414,50609,494,8838,0.0797927847421564,Self-Employed,16032
2415,144074,789,6973,0.13308755696253058,Employed,21883
2416,46478,481,42812,0.12347094395496243,Employed,26594
2417,130978,615,15247,0.09355520586232989,Employed,41001
2418,69666,329,49440,0.0678880308855472,Employed,27004
2419,105683,395,36655,0.19769077372127725,Employed,14170
2420,129097,680,48039,0.24782415242168176,Employed,39715
2421,130420,743,11683,0.2011141476923319,Employed,17958
2422,101315,597,16244,0.09510613288773906,Employed,18842
2423,107834,660,34058,0.08385797151066934,Employed,41163
2424,44153,673,44551,0.0778864927345064,Employed,27075
2425,139415,602,43362,0.06007291638758798,Employed,27067
2426,106325,720,33371,0.15129272093230628,Unemployed,4172
2427,139701,545,8822,0.1631880818297357,Employed,37195
2428,42999,536,33878,0.1852105853458902,Employed,41566
2429,85318,833,41157,0.17964694160540695,Employed,8736
2430,30814,484,10914,0.09431332848234414,Employed,49258
2431,145033,767,23164,0.10266842118730624,Employed,32268
2432,106077,662,32180,0.17993319779731434,Employed,44475
2433,120474,582,8688,0.10687848097239823,Employed,45511
2434,32443,635,19683,0.07677710171624887,Employed,5206
2435,105993,461,18080,0.1123539538132827,Self-Employed,20348
2436,105916,459,35953,0.08985851466715508,Employed,37081
2437,103319,773,14916,0.049428798668087116,Employed,48823
2438,139777,621,34677,0.2126305585008638,Employed,42641
2439,47368,311,32360,0.217684505614548,Self-Employed,25854
2440,45328,723,42805,0.07834506603671348,Employed,38226
2441,86942,372,18453,0.044249883895544385,Employed,19032
2442,121751,500,27703,0.1925420362172595,Self-Employed,30272
2443,129131,821,13640,0.07653629768995102,Employed,43118
2444,57306,804,34263,0.11655580767610925,Employed,41952
2445,115451,338,37849,0.04410975549222432,Employed,49633
2446,69915,359,44046,0.07977930864685573,Self-Employed,36109
2447,67219,620,21078,0.20443850123251986,Self-Employed,35606
2448,110879,734,28383,0.2069672183213444,Self-Employed,6538
2449,141939,707,20536,0.07555866147529629,Employed,45237
2450,94644,685,12410,0.1039010459234717,Self-Employed,10533
2451,90279,377,20926,0.05953245220062359,Employed,31792
2452,83028,493,39248,0.04631797866268292,Employed,6477
2453,134263,584,36159,0.24827777717865007,Employed,10363
2454,30126,826,47039,0.17423066927386463,Employed,13264
2455,82329,823,41366,0.14926123202363012,Employed,47304
2456,57632,455,45761,0.1984096700891659,Employed,12819
2457,137099,639,34090,0.2148169751312993,Self-Employed,13191
2458,95310,424,25567,0.20747724896984004,Employed,7499
2459,139945,579,48663,0.033638678843772855,Employed,45847
2460,85176,427,20367,0.07109773760190966,Self-Employed,18668
2461,149797,613,45412,0.17407916646592284,Employed,9762
2462,116066,631,49716,0.11266705651687184,Employed,32292
2463,135500,449,40367,0.24614618323344353,Employed,20248
2464,74327,753,10813,0.17638905438041588,Employed,39813
2465,98904,335,41621,0.24044075992042543,Employed,45944
2466,33797,719,39269,0.07431822596207463,Employed,12333
2467,77882,321,46190,0.22007054618530508,Self-Employed,31652
2468,43718,505,45318,0.10069750727934958,Employed,42406
2469,64560,655,42018,0.2477042578123175,Employed,14070
2470,106589,739,44759,0.0646915078560924,Employed,26856
2471,52116,395,21498,0.14359476014443184,Employed,32628
2472,66244,463,30989,0.20442579744416683,Employed,38807
2473,131721,447,42174,0.1251813457328879,Self-Employed,24423
2474,31645,829,30568,0.13297849324128228,Employed,49033
2475,77523,593,6041,0.24699827501126304,Employed,26212
2476,147718,494,44695,0.12356779306625373,Self-Employed,36741
2477,49256,779,35099,0.162895862131794,Employed,5626
2478,131376,422,29364,0.041998725348533154,Employed,41767
2479,130158,699,45639,0.2152862176462572,Employed,3292
2480,83173,751,44143,0.17259697077549957,Employed,15859
2481,67430,403,28482,0.11888442262981898,Self-Employed,31585
2482,69282,761,8676,0.03355729878999435,Employed,17807
2483,149719,695,26781,0.16016714053057085,Employed,4819
2484,93374,636,35048,0.03278472226651568,Employed,25087
2485,98244,441,8065,0.03026479505998394,Self-Employed,46450
2486,41694,616,7036,0.16554168367285801,Self-Employed,48553
2487,86264,826,40814,0.07158375481360194,Employed,2280
2488,105060,700,21924,0.07221526093798097,Employed,14241
2489,127416,609,37844,0.17371974448320363,Employed,43779
2490,87545,794,21407,0.04181338134666234,Employed,15147
2491,148195,408,26518,0.0989492235244024,Self-Employed,20816
2492,69224,671,22059,0.06287501847124419,Self-Employed,2629
2493,132516,505,28052,0.15763880135523745,Self-Employed,39267
2494,127945,342,9267,0.17558833404002708,Employed,9634
2495,43224,544,10988,0.18864988779178957,Self-Employed,4014
2496,70738,586,32974,0.08615086772208438,Self-Employed,11773
2497,55150,654,29036,0.04963494536004848,Employed,18881
2498,93731,775,13680,0.04731040452721752,Employed,9280
2499,79688,382,6485,0.12375334065915923,Employed,26555
2500,129929,409,19713,0.23808576999379732,Employed,42421
2501,138618,489,25043,0.07790038753434542,Unemployed,20936
2502,103509,550,7419,0.08648315229514085,Employed,28332
2503,38577,590,41263,0.05219553646328896,Employed,45588
2504,38070,500,22140,0.16322546025666465,Employed,28077
2505,38666,625,48484,0.17957203226837848,Employed,8637
2506,87761,810,17961,0.1714448657953672,Self-Employed,25955
2507,66368,708,48075,0.21944865346985187,Employed,21880
2508,36783,807,11487,0.1370136837057358,Employed,47158
2509,141530,371,36110,0.05958054896875417,Employed,17155
2510,71914,546,47432,0.09366912875497078,Employed,4060
2511,100507,643,21360,0.1757345941526974,Employed,47465
2512,109026,353,41843,0.16488683422314318,Self-Employed,49081
2513,145893,827,29882,0.14682068854345176,Employed,41278
2514,141255,831,22502,0.18025217211151118,Employed,3950
2515,140616,492,12631,0.17022598708212586,Employed,48155
2516,97526,357,8017,0.22389147568228937,Employed,24802
2517,100835,736,25725,0.15892360304522526,Unemployed,7063
2518,75765,410,29762,0.20129229891412243,Employed,15205
2519,49956,428,5784,0.08471557431262293,Employed,45690
2520,117895,625,33020,0.17920016860959495,Employed,27507
2521,76240,307,43459,0.22848270604418866,Employed,8661
2522,67148,328,20765,0.11486111213796331,Employed,37189
2523,124270,411,36127,0.20140292121450226,Employed,35758
2524,34757,430,8196,0.1894536462629958,Employed,14057
2525,49097,487,14552,0.04309576331180094,Self-Employed,21240
2526,40395,774,46300,0.1579318281172959,Employed,35250
2527,46241,663,36921,0.05864165682417652,Employed,36313
2528,133892,503,9746,0.24281021789073007,Self-Employed,37988
2529,57696,511,7999,0.20850965059414436,Unemployed,13491
2530,145654,575,49070,0.054139236274366426,Employed,34410
2531,100480,372,20595,0.05678543948248925,Employed,14332
2532,76163,542,27063,0.16078424808077618,Employed,21302
2533,49816,401,11200,0.10587561831810033,Employed,35354
2534,79840,470,43164,0.03767928899608404,Employed,19793
2535,132547,487,28377,0.14916113172327167,Employed,7504
2536,82853,740,18410,0.11532592193088632,Employed,29425
2537,54917,385,8598,0.052236828321783384,Employed,30811
2538,126731,775,15564,0.20642248629631618,Employed,48395
2539,51566,351,35898,0.23131688836133732,Employed,30746
2540,105452,410,25598,0.1964506654831086,Employed,18225
2541,92823,342,45404,0.21093290820358102,Employed,40696
2542,50806,510,22862,0.07762792479854583,Employed,31973
2543,105520,499,15265,0.08798604920209221,Employed,38355
2544,31759,325,14705,0.0758760588658213,Employed,28196
2545,71949,598,30544,0.19831395490042408,Employed,20290
2546,122374,376,19298,0.23854175736558936,Employed,43954
2547,32482,436,37670,0.18770418548145856,Employed,11124
2548,54442,319,47471,0.2239226882735023,Employed,38824
2549,63719,739,45934,0.17051380087429796,Employed,39750
2550,88066,510,11050,0.11528517812293579,Employed,3272
2551,123501,734,48952,0.12366755528466714,Employed,7141
2552,32079,506,26034,0.04657071507682906,Employed,25678
2553,32717,738,13484,0.03692058295412574,Employed,10161
2554,89676,341,36323,0.18300463292159702,Employed,2071
2555,57952,710,25796,0.12645435624245974,Employed,18120
2556,116444,822,34069,0.1514873149720185,Self-Employed,26941
2557,72460,726,26827,0.1526854744769316,Employed,40144
2558,120397,574,40361,0.0910226789333263,Employed,25133
2559,102847,747,15315,0.13469635238248795,Employed,4630
2560,123607,668,31519,0.1335672487668945,Employed,1227
2561,119106,519,14107,0.11545398867012854,Employed,49110
2562,48449,531,8869,0.2105485843482355,Employed,40433
2563,63536,627,20447,0.1292560808112711,Employed,15008
2564,94077,742,32370,0.1628017953913173,Employed,20954
2565,68258,351,12971,0.22701442648378173,Employed,41761
2566,78302,675,36269,0.22057139702896295,Employed,15675
2567,58865,562,30651,0.22589288483141634,Employed,2619
2568,36645,566,40757,0.08940109922230308,Employed,13885
2569,149771,658,28446,0.03769614742777382,Employed,3204
2570,68000,616,43108,0.08743469597697243,Employed,41510
2571,56737,623,14643,0.0913156160365559,Employed,12694
2572,41485,720,8823,0.23005927187949296,Employed,45586
2573,68565,345,18454,0.17283340122435353,Employed,41342
2574,55522,568,8932,0.047974871112490325,Employed,10373
2575,149614,680,15220,0.05978329112244225,Employed,12448
2576,95155,417,13554,0.06424874761923459,Unemployed,32210
2577,85168,415,7429,0.16869278459716308,Employed,26410
2578,82487,559,33208,0.19179108561154068,Employed,30028
2579,42342,374,12444,0.21912166032438715,Employed,3764
2580,70806,779,15510,0.23694004117737347,Self-Employed,44369
2581,78770,604,49045,0.07437500262501719,Unemployed,12467
2582,108623,306,15537,0.09814994663929079,Employed,9199
2583,133177,665,12147,0.08287103376386273,Employed,28095
2584,129785,822,45399,0.10892754484255031,Employed,44179
2585,105629,647,8598,0.23122632363322487,Employed,33463
2586,82603,737,42097,0.15652476472665955,Employed,40007
2587,142726,514,11718,0.1924022174113898,Self-Employed,48711
2588,111974,728,47691,0.13782623194789204,Employed,14617
2589,135947,797,18782,0.036348740933947396,Employed,29304
2590,56399,839,5051,0.04412300691951915,Employed,4329
2591,115382,666,21702,0.14834306687893486,Employed,32193
2592,111244,612,15184,0.18813358766040564,Employed,12563
2593,139575,837,17468,0.07737271605632093,Employed,6584
2594,145520,353,27072,0.1888201062783069,Employed,9805
2595,140904,840,20479,0.20834647016637273,Employed,26264
2596,106534,766,33467,0.12061744523966447,Employed,10089
2597,85106,463,28402,0.19421223122570308,Self-Employed,14639
2598,142599,633,12210,0.11888658907226117,Employed,25685
2599,60678,846,41724,0.1792371384801044,Employed,49256
2600,106218,647,11057,0.19807935085029946,Employed,12110
2601,93230,572,35916,0.24822385602778438,Employed,34928
2602,144684,713,32268,0.10598726565399114,Unemployed,45941
2603,104055,799,48978,0.12042897172641452,Self-Employed,22128
2604,86373,392,28259,0.06643641307023769,Employed,41099
2605,61480,378,18864,0.07489607284839751,Employed,15684
2606,115230,516,39293,0.1825469005716431,Employed,48566
2607,98836,657,12043,0.23175002983398474,Unemployed,25419
2608,102258,806,46473,0.11681308936547292,Employed,2527
2609,69986,480,43893,0.06956577830381908,Employed,16220
2610,54160,545,45642,0.0927218898642587,Employed,24702
2611,115595,543,17529,0.1301113750577905,Self-Employed,43873
2612,131358,805,35868,0.09394307246038104,Employed,28757
2613,109111,721,31309,0.08138739828681057,Employed,47664
2614,94929,619,28284,0.1919165875265575,Employed,14085
2615,103506,386,40268,0.0317258826729371,Self-Employed,16205
2616,64911,516,8464,0.14863071601402628,Employed,21994
2617,117127,789,23643,0.20462869754654586,Self-Employed,31945
2618,61821,818,34265,0.088570222989843,Employed,21634
2619,105039,577,20954,0.1627241323346438,Employed,43966
2620,90535,468,28880,0.17715802323609592,Unemployed,31569
2621,143453,629,24043,0.1741054332091198,Unemployed,31175
2622,114458,740,5255,0.1280869195237179,Employed,46166
2623,42175,690,6502,0.10624715733267143,Employed,7626
2624,149235,795,9656,0.21390329606611896,Employed,36623
2625,84771,680,15302,0.19685811053997015,Employed,4964
2626,136660,605,10430,0.10067613815106076,Employed,48377
2627,116925,812,46366,0.05266422277728534,Employed,48258
2628,143374,487,32425,0.04579765999800322,Employed,19058
2629,96358,815,6860,0.05074071513776593,Employed,26766
2630,47327,726,11158,0.15823125946224942,Employed,47098
2631,77057,801,10806,0.04136567868237773,Employed,36160
2632,36150,559,25738,0.10412391249208845,Employed,17262
2633,34425,812,22106,0.19570393442113046,Employed,40646
2634,46032,370,14474,0.09475659663338318,Employed,48672
2635,32198,777,21997,0.19792777697962857,Employed,35689
2636,90500,477,37599,0.19400274840555215,Employed,29965
2637,83394,756,10790,0.08408196917930759,Employed,11884
2638,50079,488,15170,0.190340879620404,Employed,5433
2639,66220,590,14004,0.19451086041986215,Employed,19211
2640,71874,819,47746,0.11743986364674591,Employed,11691
2641,43859,591,30792,0.07629250642313401,Employed,32063
2642,80460,582,35216,0.1446795775162112,Employed,34484
2643,61419,843,12232,0.2327074693600432,Unemployed,22244
2644,148865,676,17674,0.17071568113505364,Employed,25660
2645,38705,455,21052,0.06804294947799747,Self-Employed,37536
2646,72880,807,10913,0.1802065234413744,Employed,36475
2647,53236,712,32913,0.1239846660020036,Employed,31084
2648,117955,827,15567,0.16013633541818206,Employed,49919
2649,115514,654,43379,0.19149408770508375,Employed,25802
2650,133145,486,14432,0.14328841733317788,Self-Employed,43267
2651,45358,330,5319,0.2090764744061279,Employed,21614
2652,129713,559,29469,0.18887422744965812,Employed,6033
2653,124914,720,31490,0.16531613480407234,Employed,5386
2654,132870,828,25584,0.06317441948311733,Employed,13150
2655,106918,603,9791,0.21390880440054502,Employed,9157
2656,149179,338,36736,0.23589922877035954,Employed,47881
2657,146243,788,5329,0.06013232723804486,Self-Employed,49742
2658,44596,841,13851,0.13741304847535474,Employed,31408
2659,63572,577,49078,0.086955523233511,Employed,8675
2660,108757,502,28126,0.19599512763362423,Employed,27228
2661,31279,365,26300,0.18875851992103398,Employed,19251
2662,93197,407,15164,0.060994726525487715,Employed,24349
2663,141496,567,29509,0.22294599967756018,Unemployed,16826
2664,92516,521,10703,0.06981407407516049,Employed,46609
2665,37083,829,32109,0.20539698564258363,Employed,10124
2666,139397,389,48417,0.13053567911816105,Self-Employed,7588
2667,47771,554,27554,0.10221990458279327,Employed,31943
2668,59975,754,32676,0.06481263778832697,Employed,49590
2669,75648,552,28804,0.06687513635225847,Employed,29034
2670,78285,556,41923,0.17561592203419807,Self-Employed,23151
2671,49063,682,34802,0.1510946853483665,Employed,33400
2672,97642,741,29795,0.056858792763271195,Employed,14536
2673,120093,389,7611,0.05479352929643154,Employed,3700
2674,144390,689,27075,0.04590832645001412,Employed,27074
2675,116143,343,21479,0.19362881642217972,Employed,9809
2676,67599,318,14180,0.18661405875044362,Employed,16115
2677,81920,400,14304,0.042854817988006534,Employed,46513
2678,58529,656,19610,0.15325941663133405,Self-Employed,20071
2679,65954,841,13437,0.04862875415339178,Employed,39100
2680,57856,332,48118,0.22882406953396717,Employed,24190
2681,32573,528,17521,0.22956583221962915,Self-Employed,22440
2682,108344,823,29028,0.18361125775888862,Employed,27080
2683,65367,454,44328,0.233761562716679,Self-Employed,45927
2684,132337,722,32301,0.2085196666910119,Employed,33947
2685,136732,545,43015,0.21227848670395086,Employed,8996
2686,129608,704,26740,0.15533572712538532,Employed,44545
2687,90774,840,41845,0.09733302360755869,Employed,15862
2688,53752,460,26282,0.07791580532561275,Employed,39232
2689,85029,416,15858,0.10198400484856442,Employed,24104
2690,47685,570,49159,0.16826899461959366,Employed,18305
2691,81693,786,48714,0.06798443788312776,Employed,36860
2692,146739,471,20186,0.08690085206021075,Employed,6527
2693,85961,573,39185,0.13297338981500217,Employed,45559
2694,136937,558,36194,0.08127102167541542,Employed,14727
2695,106908,434,30230,0.15950160733753355,Employed,30967
2696,104532,721,32018,0.23309872626039257,Employed,24849
2697,111994,720,29665,0.19457966045468783,Employed,3719
2698,86133,485,46722,0.17661385511276087,Employed,49680
2699,127425,663,45159,0.15819872471643132,Employed,49235
2700,91268,677,49132,0.13734854003655428,Employed,13924
2701,122201,822,48139,0.07104404911962514,Self-Employed,10215
2702,68243,495,26516,0.22683630019391043,Employed,25588
2703,87384,397,40272,0.08467792044282399,Employed,26290
2704,61653,321,29673,0.050087953067195365,Unemployed,49009
2705,56657,749,10239,0.19500333943031295,Employed,21009
2706,69952,471,31415,0.0686354175528566,Employed,32912
2707,52180,682,42888,0.11181711989905872,Employed,2144
2708,127432,433,32195,0.03622268422401554,Employed,38302
2709,108411,725,44161,0.06015494735889858,Employed,15635
2710,31622,324,34323,0.06810479876718065,Employed,34488
2711,78756,802,39964,0.04197022810503915,Employed,2006
2712,70809,484,41234,0.17446453045702595,Employed,12490
2713,46725,384,35763,0.21414171507668578,Employed,28044
2714,91396,443,39674,0.11212938940050701,Employed,8099
2715,81226,711,23105,0.22240682487800414,Employed,24500
2716,136296,523,49651,0.07693624640322783,Employed,46079
2717,111182,519,34739,0.10158589318347269,Employed,1537
2718,112565,478,36969,0.06316213846685705,Employed,49697
2719,59402,732,19497,0.1665230229921797,Self-Employed,12016
2720,34263,564,6816,0.1223713099914675,Employed,36453
2721,126523,728,31483,0.16492233630521771,Employed,2980
2722,76828,715,48481,0.19756847918672038,Employed,6906
2723,77924,752,27159,0.15005466352724867,Employed,34307
2724,104182,496,8849,0.16807867807839333,Employed,24430
2725,123065,352,26612,0.23575506916675323,Employed,45844
2726,89052,779,44617,0.09579414811394549,Employed,29629
2727,41664,742,38826,0.10901606649946968,Self-Employed,28775
2728,65737,629,49498,0.18789473957605413,Employed,41029
2729,131332,550,23706,0.16448721375218509,Self-Employed,31398
2730,119563,422,29563,0.06927723899873725,Employed,42988
2731,59373,686,9359,0.11275240820230784,Employed,1051
2732,147369,638,35669,0.1329243628874373,Unemployed,25818
2733,66397,647,17809,0.12226576435304566,Employed,2686
2734,116145,328,43428,0.06922045783084897,Self-Employed,20205
2735,131371,334,34454,0.2333746201925377,Employed,23947
2736,68709,817,12254,0.19771012757267467,Employed,9096
2737,146074,695,29785,0.1358982830637275,Employed,43800
2738,91120,593,7093,0.17961342622750404,Employed,9616
2739,49250,648,49498,0.2274021878698148,Employed,44087
2740,51172,446,45985,0.05995831131954567,Employed,9545
2741,41555,366,37009,0.0850820711555351,Employed,37458
2742,117410,819,21558,0.1493942743964619,Employed,9484
2743,108617,421,22718,0.2057822816975189,Employed,1716
2744,83276,639,21705,0.037976076997136024,Employed,24667
2745,87492,474,27082,0.24648399304319932,Employed,30200
2746,83002,750,17342,0.13007945263412737,Employed,5575
2747,119599,435,17239,0.10903085093677906,Employed,21956
2748,102355,315,37274,0.0943993763247498,Self-Employed,11670
2749,121248,632,16419,0.06835847568319176,Employed,16637
2750,54762,494,47832,0.20414625996460614,Employed,17346
2751,41046,795,20003,0.24019111624414125,Employed,27940
2752,126999,308,35866,0.1210018460659876,Self-Employed,34405
2753,146021,633,26988,0.2395325528457604,Employed,41747
2754,58769,632,48027,0.21123547539570753,Employed,10491
2755,83302,626,29908,0.13583124804479002,Employed,13631
2756,53150,314,10674,0.1782857594077492,Employed,22934
2757,98247,525,10002,0.12569651941750185,Employed,28182
2758,34853,724,32567,0.15291914980676152,Unemployed,9903
2759,124613,707,5910,0.042770194144070836,Self-Employed,28186
2760,119399,412,34072,0.1831779645661173,Employed,12725
2761,51792,727,38717,0.04162142178651007,Employed,13070
2762,89129,300,26809,0.2097586883223229,Unemployed,37109
2763,136019,565,31651,0.21148832448132265,Employed,17068
2764,104478,790,49291,0.08215700326236722,Employed,6550
2765,143811,507,48989,0.10120581182787605,Employed,19167
2766,144130,668,21484,0.13588828328282454,Employed,26443
2767,97298,605,9646,0.16126583952514592,Employed,15688
2768,61987,311,44713,0.09321780558323928,Self-Employed,39351
2769,45850,644,7400,0.16034700901902352,Employed,30548
2770,42112,764,49331,0.09551315611044575,Employed,13113
2771,54058,793,27185,0.04220795863563335,Employed,23289
2772,75420,667,23727,0.03055606096301997,Employed,19160
2773,68890,719,38120,0.05225323274205429,Employed,34849
2774,96017,470,6018,0.204295154036084,Employed,47205
2775,77304,433,22563,0.24151488872433416,Employed,20309
2776,62921,726,10193,0.12393256384186824,Self-Employed,37852
2777,135921,324,20701,0.1427904697589874,Employed,46021
2778,31524,829,8536,0.062306597196153744,Self-Employed,41396
2779,130424,489,49610,0.15122689758963453,Employed,7195
2780,45048,440,23886,0.0618240784415349,Employed,2011
2781,65111,614,41587,0.1644671528637426,Employed,25286
2782,67904,743,34410,0.23531690686778783,Employed,34581
2783,84912,618,38744,0.0730536786466687,Employed,13138
2784,64008,740,43665,0.19820401797256243,Employed,27719
2785,30060,391,20957,0.035170533020031286,Employed,34040
2786,104666,478,37875,0.11260939309075661,Employed,49450
2787,113559,355,6626,0.05436467172271199,Employed,21028
2788,85337,454,30279,0.10754459715105387,Employed,17192
2789,140616,410,11229,0.06817812232055437,Employed,19100
2790,43350,436,11877,0.11212709782703523,Employed,7276
2791,54354,531,38642,0.12185501734365667,Employed,28551
2792,75186,767,43311,0.09613004701180204,Employed,7828
2793,58145,780,37356,0.17445682888408842,Employed,34124
2794,64020,367,8809,0.23214745127696013,Employed,14654
2795,116123,548,48371,0.11813098230315992,Employed,1203
2796,136667,622,39875,0.07231549442450472,Employed,21129
2797,105186,817,49513,0.08955900680311633,Employed,7614
2798,115469,731,14465,0.21788018116920116,Self-Employed,48567
2799,50581,786,5559,0.15576073911943253,Employed,34264
2800,118929,728,13308,0.13010242710753062,Unemployed,13989
2801,53051,568,26353,0.06292007873196387,Employed,2579
2802,81474,836,20250,0.12894000783123202,Unemployed,5876
2803,121748,447,40814,0.09126824073862506,Employed,41618
2804,144618,417,21427,0.23749588812773684,Employed,5125
2805,99626,666,38276,0.2244954240714609,Employed,6328
2806,36960,365,11107,0.04845855920220356,Employed,49968
2807,65772,669,18476,0.14366376763747343,Self-Employed,43040
2808,51520,474,8439,0.07951283601322785,Employed,12696
2809,79481,794,25312,0.12037095969534393,Unemployed,37147
2810,66408,413,26795,0.2229065596153204,Employed,17119
2811,124006,410,18136,0.14605319437547987,Employed,25017
2812,87134,738,19167,0.10352736454156716,Employed,49780
2813,50491,446,22300,0.07573543790309936,Unemployed,27204
2814,31341,334,22182,0.20607146906942764,Employed,20562
2815,74623,608,9971,0.16739396338015639,Employed,25428
2816,120327,837,31909,0.13297440129377086,Employed,22497
2817,30338,313,24659,0.07784655784985517,Employed,4372
2818,101431,673,36403,0.10353420231456889,Self-Employed,24147
